Responsible_actor;SUMleges;Case ID;label;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (vergunning);Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Kap;Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;org:resource;time:timestamp;timesincemidnight;month;weekday;hour;timesincelastevent;timesincecasestart;event_nr;open_cases
560812;64.4895;9027455;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_1;560812;EMPTY;560781;2014-03-13 23:00:00;1380;3;3;23;1440.0;1440.0;44;30
560812;64.4895;9027455;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_2;560812;EMPTY;560781;2014-03-14 10:03:12;603;3;4;10;663.2;2103.2;45;30
560812;4.2993;8094923;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_BB_540;560812;False;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;220380.0;47;30
560812;4.2993;8094923;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_809c;560812;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;220380.0;48;30
560812;4.2993;8094923;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_809;560812;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;220380.0;49;30
560812;4.2993;8094923;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_BB_775;560812;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;207420.0;220380.0;50;30
560812;4.2993;8095451;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_BB_540;560812;False;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;220380.0;47;30
560812;4.2993;8095451;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_809c;560812;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;220380.0;48;30
560812;4.2993;8095451;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_809;560812;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;220380.0;49;30
560812;4.2993;8095451;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_BB_775;560812;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;207420.0;220380.0;50;30
560812;4.2993;8103021;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_BB_540;560812;False;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;218940.0;47;30
560812;4.2993;8103021;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_809c;560812;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;218940.0;48;30
560812;4.2993;8103021;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_BB_775;560812;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;218940.0;49;30
560812;4.2993;8103021;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_809;560812;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;207420.0;218940.0;50;30
560812;4.2993;8115961;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_BB_540;560812;False;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;216060.0;44;30
560812;4.2993;8115961;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_515;560812;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;216060.0;45;30
560812;4.2993;8115961;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_3;560812;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;216060.0;46;30
560812;4.2993;8115961;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_BB_775;560812;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;216060.0;47;30
560812;4.2993;8115961;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_809;560812;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;216060.0;48;30
560812;4.2993;8115961;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_4;560812;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;216060.0;49;30
560812;4.2993;8115961;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_809c;560812;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;206822.56666666668;216060.0;50;30
1550894;5006.299;8134036;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_540;1550894;False;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;210300.0;59;30
1550894;5006.299;8134036;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_809;1550894;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;210300.0;60;30
1550894;5006.299;8134036;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_809c;1550894;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;210300.0;61;30
1550894;5006.299;8134036;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_775;1550894;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;188640.0;210300.0;62;30
560812;4.2993;8209663;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_BB_540;560812;False;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;195840.0;47;30
560812;4.2993;8209663;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_BB_775;560812;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;195840.0;48;30
560812;4.2993;8209663;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_809c;560812;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;195840.0;49;30
560812;4.2993;8209663;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_809;560812;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;167040.0;195840.0;50;30
1550894;1529.0079999999998;8217081;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_540;1550894;False;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;197280.0;47;30
1550894;1529.0079999999998;8217081;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_809c;1550894;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;197280.0;48;30
1550894;1529.0079999999998;8217081;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_775;1550894;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;159840.0;197280.0;49;30
560812;4.2993;8232322;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_BB_540;560812;False;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;190080.0;47;30
560812;4.2993;8232322;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_BB_775;560812;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;190080.0;48;30
560812;4.2993;8232322;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_809;560812;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;190080.0;49;30
560812;4.2993;8232322;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_809c;560812;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;171360.0;190080.0;50;30
560812;4.2993;8274714;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_BB_540;560812;False;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;180000.0;47;30
560812;4.2993;8274714;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_809;560812;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;180000.0;48;30
560812;4.2993;8274714;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_BB_775;560812;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;180000.0;49;30
560812;4.2993;8274714;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_809c;560812;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;167040.0;180000.0;50;30
560852;2396.43;8577457;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_BB_540;560852;False;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;115200.0;47;30
560852;2396.43;8577457;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_809c;560852;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;115200.0;48;30
560852;2396.43;8577457;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_BB_775;560852;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;115200.0;49;30
560852;2396.43;8577457;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_809;560852;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;69120.0;115200.0;50;30
560852;97.84701;8617446;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_540;560852;False;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;99360.0;47;30
560852;97.84701;8617446;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_809c;560852;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;99360.0;48;30
560852;97.84701;8617446;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_809;560852;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;0.0;99360.0;49;30
560852;97.84701;8617446;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_775;560852;EMPTY;560752;2014-03-16 23:00:00;1380;3;6;23;67083.81666666667;99360.0;50;30
560852;2396.43;8577457;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_BB_770;560852;EMPTY;560752;2014-03-17 09:45:51;585;3;0;9;645.85;115845.85;51;29
560852;97.84701;8617446;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_770;560852;EMPTY;560752;2014-03-17 09:48:05;588;3;0;9;648.0833333333334;100008.08333333333;51;28
560812;4.2993;8094923;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_BB_770;560812;EMPTY;560752;2014-03-17 09:49:03;589;3;0;9;649.05;221029.05;51;27
560812;4.2993;8095451;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_BB_770;560812;EMPTY;560752;2014-03-17 09:49:47;589;3;0;9;649.7833333333333;221029.78333333333;51;26
560812;4.2993;8103021;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_BB_770;560812;EMPTY;560752;2014-03-17 09:51:14;591;3;0;9;651.2333333333333;219591.23333333334;51;25
560812;4.2993;8115961;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_BB_770;560812;EMPTY;560752;2014-03-17 09:52:27;592;3;0;9;652.45;216712.45;51;24
1550894;5006.299;8134036;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_770;1550894;EMPTY;560752;2014-03-17 09:53:27;593;3;0;9;653.45;210953.45;63;23
1550894;1529.0079999999998;8217081;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_770;1550894;EMPTY;560752;2014-03-17 10:32:38;632;3;0;10;692.6333333333333;197972.63333333333;50;22
560812;4.2993;8209663;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_BB_770;560812;EMPTY;560752;2014-03-17 10:33:09;633;3;0;10;693.15;196533.15;51;21
560812;4.2993;8232322;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_BB_770;560812;EMPTY;560752;2014-03-17 10:34:39;634;3;0;10;694.65;190774.65;51;20
560812;4.2993;8274714;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_BB_770;560812;EMPTY;560752;2014-03-17 10:35:29;635;3;0;10;695.4833333333333;180695.48333333334;51;19
560812;64.4895;9099238;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_010;560812;EMPTY;560781;2014-03-17 23:00:00;1380;3;0;23;0.0;0.0;1;20
560812;64.4895;9086727;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_010;560812;EMPTY;560781;2014-03-18 23:00:00;1380;3;1;23;0.0;0.0;1;21
560812;64.4895;9086727;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_011;560812;False;560781;2014-03-19 23:00:00;1380;3;2;23;0.0;1440.0;2;22
560812;64.4895;9086727;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_020;560812;False;560781;2014-03-19 23:00:00;1380;3;2;23;0.0;1440.0;3;22
560812;64.4895;9086727;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;03_GBH_005;560812;True;560781;2014-03-19 23:00:00;1380;3;2;23;0.0;1440.0;4;22
560812;64.4895;9086727;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;16_LGSV_010;560812;False;560781;2014-03-19 23:00:00;1380;3;2;23;0.0;1440.0;5;22
560812;64.4895;9086727;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;02_DRZ_010;560812;False;560781;2014-03-19 23:00:00;1380;3;2;23;0.0;1440.0;6;22
560812;64.4895;9086727;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;04_BPT_005;560812;True;560781;2014-03-19 23:00:00;1380;3;2;23;0.0;1440.0;7;22
560812;64.4895;9086727;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_065_0;560812;True;560781;2014-03-19 23:00:00;1380;3;2;23;0.0;1440.0;8;22
560812;64.4895;9086727;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_061;560812;EMPTY;560781;2014-03-19 23:00:00;1380;3;2;23;0.0;1440.0;9;22
560812;64.4895;9086727;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_015;560812;EMPTY;560781;2014-03-19 23:00:00;1380;3;2;23;1440.0;1440.0;10;22
560431;0.0;9095800;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_010;560431;EMPTY;560752;2014-03-19 23:00:00;1380;3;2;23;0.0;0.0;1;22
560431;0.0;9095800;regular;0;0;0;0;0;0;0;0;0;1;0;0;0;01_HOOFD_065_2;560431;EMPTY;560752;2014-03-20 23:00:00;1380;3;3;23;1440.0;1440.0;2;23
560812;64.4895;9099238;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_011;560812;False;560781;2014-03-20 23:00:00;1380;3;3;23;0.0;4320.0;2;23
560812;64.4895;9099238;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_020;560812;False;560781;2014-03-20 23:00:00;1380;3;3;23;0.0;4320.0;3;23
560812;64.4895;9099238;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;03_GBH_005;560812;True;560781;2014-03-20 23:00:00;1380;3;3;23;0.0;4320.0;4;23
560812;64.4895;9099238;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;16_LGSV_010;560812;False;560781;2014-03-20 23:00:00;1380;3;3;23;0.0;4320.0;5;23
560812;64.4895;9099238;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;02_DRZ_010;560812;False;560781;2014-03-20 23:00:00;1380;3;3;23;0.0;4320.0;6;23
560812;64.4895;9099238;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;04_BPT_005;560812;True;560781;2014-03-20 23:00:00;1380;3;3;23;0.0;4320.0;7;23
560812;64.4895;9099238;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_065_0;560812;True;560781;2014-03-20 23:00:00;1380;3;3;23;0.0;4320.0;8;23
560812;64.4895;9099238;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_110_0;560812;False;560781;2014-03-20 23:00:00;1380;3;3;23;0.0;4320.0;9;23
560812;64.4895;9099238;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_180;560812;False;560781;2014-03-20 23:00:00;1380;3;3;23;0.0;4320.0;10;23
560812;64.4895;9099238;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;08_AWB45_005;560812;True;560781;2014-03-20 23:00:00;1380;3;3;23;0.0;4320.0;11;23
560812;64.4895;9099238;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_200;560812;False;560781;2014-03-20 23:00:00;1380;3;3;23;0.0;4320.0;12;23
560812;64.4895;9099238;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_195;560812;EMPTY;560781;2014-03-20 23:00:00;1380;3;3;23;0.0;4320.0;13;23
560812;64.4895;9099238;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_061;560812;EMPTY;560781;2014-03-20 23:00:00;1380;3;3;23;0.0;4320.0;14;23
560812;64.4895;9099238;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_015;560812;EMPTY;560781;2014-03-20 23:00:00;1380;3;3;23;0.0;4320.0;15;23
560812;64.4895;9099238;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_065_1;560812;EMPTY;560781;2014-03-20 23:00:00;1380;3;3;23;4320.0;4320.0;16;23
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_011;560852;False;560781;2014-03-20 23:00:00;1380;3;3;23;0.0;0.0;1;23
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560852;False;560781;2014-03-20 23:00:00;1380;3;3;23;0.0;0.0;2;23
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;03_GBH_005;560852;True;560781;2014-03-20 23:00:00;1380;3;3;23;0.0;0.0;3;23
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;16_LGSV_010;560852;False;560781;2014-03-20 23:00:00;1380;3;3;23;0.0;0.0;4;23
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;02_DRZ_010;560852;False;560781;2014-03-20 23:00:00;1380;3;3;23;0.0;0.0;5;23
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;04_BPT_005;560852;True;560781;2014-03-20 23:00:00;1380;3;3;23;0.0;0.0;6;23
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_0;560852;True;560781;2014-03-20 23:00:00;1380;3;3;23;0.0;0.0;7;23
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_061;560852;EMPTY;560781;2014-03-20 23:00:00;1380;3;3;23;0.0;0.0;8;23
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560781;EMPTY;560781;2014-03-20 23:00:00;1380;3;3;23;0.0;0.0;9;23
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560852;EMPTY;560781;2014-03-20 23:00:00;1380;3;3;23;0.0;0.0;10;23
560852;0.0;9111673;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;560781;EMPTY;560781;2014-03-22 23:00:00;1380;3;5;23;0.0;0.0;1;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;14_VRIJ_010;560852;True;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;11;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110_0;560852;False;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;12;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180;560852;False;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;13;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_005;560852;True;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;14;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;14_VRIJ_011;560852;Vergunningvrij;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;15;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;14_VRIJ_030_2;560852;False;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;16;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;14_VRIJ_060_0;560852;True;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;17;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;560852;False;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;18;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_330;560852;False;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;19;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010;560852;False;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;20;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380;560852;False;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;21;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430;560852;False;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;22;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_010;560852;False;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;23;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;13_CRD_010;560852;False;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;24;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480;560852;False;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;25;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;14_VRIJ_030_5a;560852;EMPTY;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;26;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_2;560852;EMPTY;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;27;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;14_VRIJ_030_1;560852;EMPTY;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;28;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;14_VRIJ_030_1a;560852;EMPTY;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;29;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370;560852;EMPTY;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;30;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_1;560852;EMPTY;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;31;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375;560852;EMPTY;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;32;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_195;560852;EMPTY;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;33;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;14_VRIJ_030_4;560852;EMPTY;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;34;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;14_VRIJ_055;560852;EMPTY;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;35;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1;560852;EMPTY;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;4320.0;36;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1;560852;EMPTY;560781;2014-03-23 23:00:00;1380;3;6;23;4320.0;4320.0;37;24
560852;0.0;9111673;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_011;560852;False;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;1440.0;2;24
560852;0.0;9111673;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;560852;False;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;1440.0;3;24
560852;0.0;9111673;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;03_GBH_005;560852;True;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;1440.0;4;24
560852;0.0;9111673;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;16_LGSV_010;560852;False;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;1440.0;5;24
560852;0.0;9111673;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;02_DRZ_010;560852;False;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;1440.0;6;24
560852;0.0;9111673;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;04_BPT_005;560852;True;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;1440.0;7;24
560852;0.0;9111673;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_0;560852;True;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;1440.0;8;24
560852;0.0;9111673;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_061;560852;EMPTY;560781;2014-03-23 23:00:00;1380;3;6;23;0.0;1440.0;9;24
560852;0.0;9111673;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;560852;EMPTY;560781;2014-03-23 23:00:00;1380;3;6;23;1440.0;1440.0;10;24
560852;0.0;9100570;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;14_VRIJ_030_5;560852;EMPTY;560781;2014-03-24 11:13:13;673;3;0;11;733.2166666666667;5053.216666666666;38;23
560812;64.4895;9099238;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_330;560812;False;560781;2014-03-24 23:00:00;1380;3;0;23;0.0;10080.0;17;23
560812;64.4895;9099238;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;09_AH_I_010;560812;False;560781;2014-03-24 23:00:00;1380;3;0;23;0.0;10080.0;18;23
560812;64.4895;9099238;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_380;560812;False;560781;2014-03-24 23:00:00;1380;3;0;23;0.0;10080.0;19;23
560812;64.4895;9099238;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_430;560812;False;560781;2014-03-24 23:00:00;1380;3;0;23;0.0;10080.0;20;23
560812;64.4895;9099238;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;11_AH_II_010;560812;False;560781;2014-03-24 23:00:00;1380;3;0;23;0.0;10080.0;21;23
560812;64.4895;9099238;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;13_CRD_010;560812;False;560781;2014-03-24 23:00:00;1380;3;0;23;0.0;10080.0;22;23
560812;64.4895;9099238;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_480;560812;False;560781;2014-03-24 23:00:00;1380;3;0;23;0.0;10080.0;23;23
560812;64.4895;9099238;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_2;560812;False;560781;2014-03-24 23:00:00;1380;3;0;23;0.0;10080.0;24;23
